Tick;Step;DateTime;Age;Alive;AmountToSpawn;ConsumptionRate;Fruit;GrowRate;LifePoints;MatureAge;MaxAge;Name;ProductionRate;SpreadRate;State;Wood;X;Y;ID
5;5;2022-02-05T11:00:00.0000000+01:00;2;False;365;0.8;1159.066;0.1;0;3650;112420;BrazilNutTree;1;0.0003;Juvenile;0;83;4;e1cb4510-3a85-4fc3-957a-ac2d25d396dc
5;5;2022-02-05T11:00:00.0000000+01:00;6;True;365;0.8;4010.09;0.1;103.99999999999999;3650;129940;BrazilNutTree;1;0.0003;Juvenile;5025.5455;72;5;74853b79-c551-476c-b160-6fae77df13bb
5;5;2022-02-05T11:00:00.0000000+01:00;6;True;365;0.8;4272.1;0.1;103.99999999999999;3650;145270;BrazilNutTree;1;0.0003;Juvenile;529.2449999999999;114;5;fad0ca65-a7e8-420b-a9ba-f563e1e579da
5;5;2022-02-05T11:00:00.0000000+01:00;6;True;365;1;6121.53;1;105;2920;13140;NutmegTree;1.3;0.0002;Juvenile;6634.95;63;9;e5cb469d-39d9-4983-8bdc-fbd8c5bf98fd
5;5;2022-02-05T11:00:00.0000000+01:00;6;True;365;1;1152.6299999999999;1;105;2920;17520;NutmegTree;1.3;0.0002;Juvenile;2532.449999999999;114;6;77f0781f-5de1-422f-be16-6f5778098e2c
5;5;2022-02-05T11:00:00.0000000+01:00;3;False;365;1;369.352;0.5;0;1825;8395;PalmTree;0.6;0.0001;Juvenile;0;40;1;b5793935-0069-4604-8a68-0eb08f4b5387
5;5;2022-02-05T11:00:00.0000000+01:00;6;True;365;0.8;3233.2400000000002;0.1;103.99999999999999;3650;98185;BrazilNutTree;1;0.0003;Juvenile;11140.488;47;5;7d27437d-8876-4f20-bd81-ec9dc17ca814
5;5;2022-02-05T11:00:00.0000000+01:00;2;False;365;1;863.83;0.5;0;1825;8760;PalmTree;0.6;0.0001;Juvenile;0;87;0;32befd6a-9be8-4814-955c-f637b9c915f0
5;5;2022-02-05T11:00:00.0000000+01:00;6;True;365;0.8;1527.89;0.1;103.99999999999999;3650;105850;BrazilNutTree;1;0.0003;Juvenile;10332.605500000001;87;5;fe4f32ef-299d-4567-8687-a29087447e42
5;5;2022-02-05T11:00:00.0000000+01:00;6;True;365;0.8;1246.94;0.1;103.99999999999999;3650;113150;BrazilNutTree;1;0.0003;Juvenile;14935.553;91;6;0c2e2030-58df-467e-82be-c1b5578360b5
5;5;2022-02-05T11:00:00.0000000+01:00;6;True;365;1;1055.0200000000002;0.5;105;1825;9490;PalmTree;0.6;0.0001;Juvenile;535.0749999999998;92;2;81da886e-5271-4471-9018-6a00bbb31be9
5;5;2022-02-05T11:00:00.0000000+01:00;6;True;365;1;4194.225;1;105;2920;14235;NutmegTree;1.3;0.0002;Juvenile;3023.8750000000005;86;8;80567251-e389-436f-ba86-fd1caf9d356c
5;5;2022-02-05T11:00:00.0000000+01:00;1;False;365;1;4119;1;0;2920;13870;NutmegTree;1.3;0.0002;Juvenile;0;47;7;3cb5ee11-82b7-4741-8c53-8f5d4a531eeb
5;5;2022-02-05T11:00:00.0000000+01:00;6;True;365;1;7202.630000000001;1;105;2920;20440;NutmegTree;1.3;0.0002;Juvenile;8590.449999999999;109;7;4ac7b980-0cd3-484e-8b91-8c2a8fa26f83
5;5;2022-02-05T11:00:00.0000000+01:00;2;False;365;1;991.582;0.5;0;1825;7665;PalmTree;0.6;0.0001;Juvenile;0;22;0;95bcef39-8a2f-40a8-be5d-43e616b69f29
5;5;2022-02-05T11:00:00.0000000+01:00;2;False;365;1;249.868;0.5;0;1825;10585;PalmTree;0.6;0.0001;Juvenile;0;80;0;97937c14-8070-488e-9f5d-6c1d443d19f3
5;5;2022-02-05T11:00:00.0000000+01:00;2;False;365;1;668.38;0.5;0;1825;9125;PalmTree;0.6;0.0001;Juvenile;0;44;0;e3f508a3-0b04-41d6-9720-67a8b0fd31f8
5;5;2022-02-05T11:00:00.0000000+01:00;1;False;365;1;5842;1;0;2920;11680;NutmegTree;1.3;0.0002;Juvenile;0;44;7;89b48750-8dba-446d-a091-5ac2e4675b83
5;5;2022-02-05T11:00:00.0000000+01:00;6;True;365;1;1288.6299999999999;1;105;2920;13505;NutmegTree;1.3;0.0002;Juvenile;4173.449999999999;111;7;aa7301ba-e12a-4e6a-a736-0a14a6df7bab
5;5;2022-02-05T11:00:00.0000000+01:00;6;True;365;0.8;3041.29;0.1;103.99999999999999;3650;152205;BrazilNutTree;1;0.0003;Juvenile;15426.585500000001;69;6;35053436-1ad7-43ab-9445-919bbcc264a4
5;5;2022-02-05T11:00:00.0000000+01:00;1;False;365;0.8;308;0.1;0;3650;123735;BrazilNutTree;1;0.0003;Juvenile;0;10;5;05fa3f0b-4238-4ce7-90b7-874a8a570ab1
5;5;2022-02-05T11:00:00.0000000+01:00;1;False;365;1;6210;1;0;2920;12045;NutmegTree;1.3;0.0002;Juvenile;0;41;7;e3d6e84c-fb01-43fe-b844-3686e1f55b25
5;5;2022-02-05T11:00:00.0000000+01:00;6;True;365;1;6287.630000000001;1;105;2920;15695;NutmegTree;1.3;0.0002;Juvenile;2808.449999999999;100;8;c0029dd3-ea90-4697-a1ad-e581b1a42470
5;5;2022-02-05T11:00:00.0000000+01:00;2;False;365;0.8;4463.176;0.1;0;3650;109500;BrazilNutTree;1;0.0003;Juvenile;0;7;5;595abe7f-a189-4981-befc-b12970a46f19
5;5;2022-02-05T11:00:00.0000000+01:00;6;True;365;0.8;2602.54;0.1;103.99999999999999;3650;146730;BrazilNutTree;1;0.0003;Juvenile;10199.573;52;6;862809b1-9129-4225-858e-a2bab57e8b74
5;5;2022-02-05T11:00:00.0000000+01:00;1;False;365;1;6148;1;0;2920;15330;NutmegTree;1.3;0.0002;Juvenile;0;45;7;ec30060b-6b89-4d06-9791-93568a748e87
5;5;2022-02-05T11:00:00.0000000+01:00;6;True;365;1;3216.5249999999996;1;105;2920;17520;NutmegTree;1.3;0.0002;Juvenile;10106.375;29;9;c0640e19-0251-4290-94a7-5d7d7f541f59
5;5;2022-02-05T11:00:00.0000000+01:00;2;False;365;1;1118.71;0.5;0;1825;6205;PalmTree;0.6;0.0001;Juvenile;0;11;1;038ae69c-d84a-4578-97f4-b346d3c06b3e
5;5;2022-02-05T11:00:00.0000000+01:00;2;False;365;1;262.228;0.5;0;1825;10585;PalmTree;0.6;0.0001;Juvenile;0;41;1;35fd2a3d-2fec-4c53-92cb-dc3e9cdcfb85
5;5;2022-02-05T11:00:00.0000000+01:00;6;True;365;1;1046.49;0.5;105;1825;6570;PalmTree;0.6;0.0001;Juvenile;752.7125000000001;42;2;2ffe9434-7c95-407e-81e2-1d4d996ea60c
5;5;2022-02-05T11:00:00.0000000+01:00;1;False;365;1;4841.691;1;0;2920;18250;NutmegTree;1.3;0.0002;Juvenile;0;71;7;1e240117-43ca-46ea-a636-e628f9d9fcd2
5;5;2022-02-05T11:00:00.0000000+01:00;1;False;365;1;1304.295;1;0;2920;18980;NutmegTree;1.3;0.0002;Juvenile;0;33;7;cc0efba2-ab8f-46e9-b666-729c2533b41f
5;5;2022-02-05T11:00:00.0000000+01:00;6;True;365;1;1229.06;0.5;105;1825;5475;PalmTree;0.6;0.0001;Juvenile;97.22500000000002;101;0;907dee2e-9a07-468e-b291-0468158864f2
5;5;2022-02-05T11:00:00.0000000+01:00;2;False;365;1;614.2320000000001;0.5;0;1825;10220;PalmTree;0.6;0.0001;Juvenile;0;18;0;764537eb-462f-4d71-b88a-765ffa2ed83a
5;5;2022-02-05T11:00:00.0000000+01:00;6;True;365;0.8;5139.59;0.1;103.99999999999999;3650;115705;BrazilNutTree;1;0.0003;Juvenile;10836.720499999998;48;6;17210321-502a-45d9-8ac4-3290c33acd5c
5;5;2022-02-05T11:00:00.0000000+01:00;6;True;365;1;5333.925000000001;1;105;2920;13870;NutmegTree;1.3;0.0002;Juvenile;575.3749999999999;88;9;9b3bcd56-b411-4a44-87e4-81c882194cb6
5;5;2022-02-05T11:00:00.0000000+01:00;6;True;365;0.8;2977.94;0.1;103.99999999999999;3650;173740;BrazilNutTree;1;0.0003;Juvenile;11159.653000000002;67;6;32f9746f-159a-494d-9245-59b79d4d25ff
5;5;2022-02-05T11:00:00.0000000+01:00;1;False;365;0.8;3808.05;0.1;0;3650;174470;BrazilNutTree;1;0.0003;Juvenile;0;15;4;ac48ffc8-5f0b-40ef-8645-1d2cfab30466
5;5;2022-02-05T11:00:00.0000000+01:00;1;False;365;0.8;4058;0.1;0;3650;99645;BrazilNutTree;1;0.0003;Juvenile;0;53;4;72a8bbe0-b967-4d07-a5d3-7d72a40048cd
5;5;2022-02-05T11:00:00.0000000+01:00;1;False;365;1;6841;1;0;2920;15695;NutmegTree;1.3;0.0002;Juvenile;0;57;7;532037b9-e962-4e07-bbbb-ffbc05882f37
5;5;2022-02-05T11:00:00.0000000+01:00;2;False;365;1;265.846;0.5;0;1825;5475;PalmTree;0.6;0.0001;Juvenile;0;53;0;5874f007-c329-408a-9e2e-bdcb85f3621c
5;5;2022-02-05T11:00:00.0000000+01:00;2;False;365;1;375.244;0.5;0;1825;7300;PalmTree;0.6;0.0001;Juvenile;0;76;0;62dbddd3-0fc1-465d-9fa9-5e4cadfc8c5f
5;5;2022-02-05T11:00:00.0000000+01:00;1;False;365;1;3580.895;1;0;2920;16790;NutmegTree;1.3;0.0002;Juvenile;0;19;8;fba2ca54-d3bc-402e-9e0e-14e276e66bde
5;5;2022-02-05T11:00:00.0000000+01:00;6;True;365;1;762.06;0.5;105;1825;9855;PalmTree;0.6;0.0001;Juvenile;1026.2249999999995;110;2;e41f6f21-6947-4e8f-94d8-bd50b6467832
5;5;2022-02-05T11:00:00.0000000+01:00;6;True;365;1;1293.19;0.5;105;1825;5475;PalmTree;0.6;0.0001;Juvenile;929.8375;33;3;111309ef-d218-4f49-a43a-53cb85f28dfc
5;5;2022-02-05T11:00:00.0000000+01:00;6;True;365;0.8;4475.100000000001;0.1;103.99999999999999;3650;136875;BrazilNutTree;1;0.0003;Juvenile;17579.244999999995;101;4;181dbf21-2cb2-4cf6-b8a3-19d7d3bb059b
5;5;2022-02-05T11:00:00.0000000+01:00;6;True;365;0.8;2335.54;0.1;103.99999999999999;3650;131035;BrazilNutTree;1;0.0003;Juvenile;9619.523000000001;91;5;72382998-a12f-406f-b021-61634203873e
5;5;2022-02-05T11:00:00.0000000+01:00;6;True;365;1;1184.6299999999999;1;105;2920;16060;NutmegTree;1.3;0.0002;Juvenile;3414.449999999999;106;8;0745d740-a138-47ed-9d15-c564ee4a3d0b
5;5;2022-02-05T11:00:00.0000000+01:00;1;False;365;0.8;4070;0.1;0;3650;171185;BrazilNutTree;1;0.0003;Juvenile;0;6;5;b29c304a-7083-4c99-8d3c-93d93a405b1f
5;5;2022-02-05T11:00:00.0000000+01:00;1;False;365;0.8;4142;0.1;0;3650;97455;BrazilNutTree;1;0.0003;Juvenile;0;0;4;3d0ffe76-b127-4c6e-adfc-30ce7d64f836
5;5;2022-02-05T11:00:00.0000000+01:00;1;False;365;1;6671.472;1;0;2920;15330;NutmegTree;1.3;0.0002;Juvenile;0;89;7;c31ff6d9-1922-4688-a453-73535c6c228f
5;5;2022-02-05T11:00:00.0000000+01:00;6;True;365;1;8281.654999999999;1;105;2920;21170;NutmegTree;1.3;0.0002;Juvenile;1425.3250000000003;38;9;2710100c-8eca-417c-ba5b-249abad1a282
5;5;2022-02-05T11:00:00.0000000+01:00;6;True;365;1;461.05999999999995;0.5;105;1825;9855;PalmTree;0.6;0.0001;Juvenile;120.22500000000002;108;2;bd0a3774-42f1-4454-8ce3-68d5a1c1ead4
5;5;2022-02-05T11:00:00.0000000+01:00;6;True;365;0.8;2670.645;0.1;103.99999999999999;3650;125560;BrazilNutTree;1;0.0003;Juvenile;6544.245;106;3;5a776901-1632-4fd7-896e-c657c94dca24
5;5;2022-02-05T11:00:00.0000000+01:00;6;True;365;1;6310.09;1;105;2920;13870;NutmegTree;1.3;0.0002;Juvenile;1235.3499999999997;8;10;bf61f63b-7ff7-48ff-9feb-a0d1f3c1cddf
5;5;2022-02-05T11:00:00.0000000+01:00;1;False;365;0.8;805;0.1;0;3650;127020;BrazilNutTree;1;0.0003;Juvenile;0;2;5;279e3b98-6fdd-40ae-a2b9-29f95f7c6cce
5;5;2022-02-05T11:00:00.0000000+01:00;1;False;365;1;6879.79;1;0;2920;18615;NutmegTree;1.3;0.0002;Juvenile;0;17;8;df9eb9f3-e5c1-4837-8271-6d11d5eed4a6
5;5;2022-02-05T11:00:00.0000000+01:00;6;True;365;1;882.98;0.5;105;1825;9855;PalmTree;0.6;0.0001;Juvenile;85.675;54;2;0b3ace38-afd1-4ea6-a8ee-376a76dbb257
5;5;2022-02-05T11:00:00.0000000+01:00;6;True;365;0.8;4226.49;0.1;103.99999999999999;3650;157315;BrazilNutTree;1;0.0003;Juvenile;3791.5255;70;5;84250134-5bd4-4623-b34f-b7727a002b14
5;5;2022-02-05T11:00:00.0000000+01:00;6;True;365;1;1430.34;0.5;105;1825;7665;PalmTree;0.6;0.0001;Juvenile;450.77500000000003;86;1;b786da51-808a-47d6-b927-8eaf0cc047fd
5;5;2022-02-05T11:00:00.0000000+01:00;1;False;365;0.8;1726;0.1;0;3650;178850;BrazilNutTree;1;0.0003;Juvenile;0;3;5;fe4e5848-0844-4492-8ff2-c9ea5073b8ce
5;5;2022-02-05T11:00:00.0000000+01:00;2;False;365;1;799.83;0.5;0;1825;8760;PalmTree;0.6;0.0001;Juvenile;0;71;0;bdc4c8c1-5393-4c01-a181-5f41a11b4432
5;5;2022-02-05T11:00:00.0000000+01:00;2;False;365;1;180.26600000000002;0.5;0;1825;9125;PalmTree;0.6;0.0001;Juvenile;0;8;1;bd15b1c7-be93-4f1c-9667-ca56ae225eaf
5;5;2022-02-05T11:00:00.0000000+01:00;1;False;365;1;3743;1;0;2920;10950;NutmegTree;1.3;0.0002;Juvenile;0;25;7;4face9ad-d04a-45d3-b2d0-d1bfff56dbcf
5;5;2022-02-05T11:00:00.0000000+01:00;6;True;365;1;1546.97;0.5;105;1825;5475;PalmTree;0.6;0.0001;Juvenile;547.5125;46;3;3841e4ee-4d1b-4a1b-bf00-d9f1c7423676
5;5;2022-02-05T11:00:00.0000000+01:00;2;False;365;1;244.612;0.5;0;1825;10220;PalmTree;0.6;0.0001;Juvenile;0;24;1;2f5ef4e1-04c6-48bc-b05b-9a5e9c64c540
5;5;2022-02-05T11:00:00.0000000+01:00;2;False;365;1;221.776;0.5;0;1825;8395;PalmTree;0.6;0.0001;Juvenile;0;63;1;2ee9046e-f146-4add-8658-264dfd9860ff
5;5;2022-02-05T11:00:00.0000000+01:00;1;False;365;0.8;3279;0.1;0;3650;165345;BrazilNutTree;1;0.0003;Juvenile;0;68;4;19b1c72d-88cf-4478-898a-5d47e46ceb35
5;5;2022-02-05T11:00:00.0000000+01:00;6;True;365;0.8;4607.040000000001;0.1;103.99999999999999;3650;163885;BrazilNutTree;1;0.0003;Juvenile;13243.598;78;5;6f67f383-d17b-4533-9a86-dce6e57f3189
5;5;2022-02-05T11:00:00.0000000+01:00;1;False;365;0.8;269;0.1;0;3650;92710;BrazilNutTree;1;0.0003;Juvenile;0;9;5;f20fca32-5685-42bd-b85f-e2b57330d93f
5;5;2022-02-05T11:00:00.0000000+01:00;2;False;365;1;2054.7119999999995;1;0;2920;18250;NutmegTree;1.3;0.0002;Juvenile;0;35;8;33d8e2d3-47be-4fdc-9368-bbaf45c0817b
5;5;2022-02-05T11:00:00.0000000+01:00;2;False;365;1;1055.474;0.5;0;1825;8030;PalmTree;0.6;0.0001;Juvenile;0;21;1;87812ed5-c9ba-43ce-98ad-b312f97d8e87
5;5;2022-02-05T11:00:00.0000000+01:00;1;False;365;0.8;4426;0.1;0;3650;120450;BrazilNutTree;1;0.0003;Juvenile;0;76;3;bb0a7ac2-6217-45ec-8ebc-e73cebd06e16
5;5;2022-02-05T11:00:00.0000000+01:00;1;False;365;0.8;3579.9;0.1;0;3650;93440;BrazilNutTree;1;0.0003;Juvenile;0;78;4;f41ad105-24e5-4f84-8bd3-232b69b38dd7
5;5;2022-02-05T11:00:00.0000000+01:00;6;True;365;0.8;5306.24;0.1;103.99999999999999;3650;106215;BrazilNutTree;1;0.0003;Juvenile;8200.488;66;6;f71b3258-4556-4a94-aafc-f9f467578313
5;5;2022-02-05T11:00:00.0000000+01:00;1;False;365;0.8;4428;0.1;0;3650;110230;BrazilNutTree;1;0.0003;Juvenile;0;84;4;f2f9942c-1b51-4768-a6e7-8b904c344dee
5;5;2022-02-05T11:00:00.0000000+01:00;6;True;365;0.8;2247.1;0.1;103.99999999999999;3650;129940;BrazilNutTree;1;0.0003;Juvenile;14562.245000000004;112;4;74187a91-cbf4-4b32-968c-2163b9f2bd87
5;5;2022-02-05T11:00:00.0000000+01:00;6;True;365;1;2847.630000000001;1;105;2920;16790;NutmegTree;1.3;0.0002;Juvenile;1755.45;108;9;72e4edf6-43ba-4f55-a8f4-687fe35d8728
5;5;2022-02-05T11:00:00.0000000+01:00;6;True;365;0.8;2042.8899999999999;0.1;103.99999999999999;3650;135415;BrazilNutTree;1;0.0003;Juvenile;6801.6555;12;6;31a863f1-4766-4318-a7c7-b01ea273cecc
5;5;2022-02-05T11:00:00.0000000+01:00;6;True;365;1;5313.79;1;105;2920;13870;NutmegTree;1.3;0.0002;Juvenile;7080.849999999999;20;10;ee2bdb87-1633-4615-a4fe-6b659308d1c1
5;5;2022-02-05T11:00:00.0000000+01:00;6;True;365;1;5604.630000000001;1;105;2920;15330;NutmegTree;1.3;0.0002;Juvenile;8525.449999999999;100;7;7cead7ee-efe1-42eb-bb66-231923bcc979
5;5;2022-02-05T11:00:00.0000000+01:00;1;False;365;0.8;1456;0.1;0;3650;131035;BrazilNutTree;1;0.0003;Juvenile;0;95;4;a3de3633-3a94-41a5-ae4b-e47976a8c5e9
5;5;2022-02-05T11:00:00.0000000+01:00;1;False;365;0.8;4232;0.1;0;3650;171550;BrazilNutTree;1;0.0003;Juvenile;0;19;4;26ac91f9-f3d8-497f-8a83-7b450122be8e
5;5;2022-02-05T11:00:00.0000000+01:00;3;False;365;1;389.804;0.5;0;1825;6205;PalmTree;0.6;0.0001;Juvenile;0;59;1;bb84143b-4b85-4483-b678-4c5f41b3a0df
5;5;2022-02-05T11:00:00.0000000+01:00;6;True;365;0.8;5318.889999999999;0.1;103.99999999999999;3650;102565;BrazilNutTree;1;0.0003;Juvenile;11174.7055;21;6;9c5baa33-661a-4839-9677-244075e251c4
5;5;2022-02-05T11:00:00.0000000+01:00;1;False;365;1;5114.695;1;0;2920;12410;NutmegTree;1.3;0.0002;Juvenile;0;50;8;d7ebf736-47cc-42ee-898a-1b806e22c8ff
5;5;2022-02-05T11:00:00.0000000+01:00;1;False;365;1;5290.23;1;0;2920;17520;NutmegTree;1.3;0.0002;Juvenile;0;52;8;552fae1b-79c5-49ad-a327-3996865a49d4
5;5;2022-02-05T11:00:00.0000000+01:00;2;False;365;1;3934.085;1;0;2920;16425;NutmegTree;1.3;0.0002;Juvenile;0;68;7;ee43cb11-40e3-4357-89f4-3b8618f4822b
5;5;2022-02-05T11:00:00.0000000+01:00;6;True;365;1;6356.875;1;105;2920;12775;NutmegTree;1.3;0.0002;Juvenile;7235.625;72;9;240f6f24-48df-40d2-b590-8471dfbbbc1b
5;5;2022-02-05T11:00:00.0000000+01:00;6;True;365;1;6224.735;1;105;2920;20805;NutmegTree;1.3;0.0002;Juvenile;617.5249999999999;86;9;d90a7ea1-60fd-410f-9346-8b002f3c855f
5;5;2022-02-05T11:00:00.0000000+01:00;2;False;365;1;5277.25;1;0;2920;11315;NutmegTree;1.3;0.0002;Juvenile;0;31;8;cb49c460-ef2f-4a9d-99b7-884297699f94
5;5;2022-02-05T11:00:00.0000000+01:00;6;True;365;1;1363.9699999999998;0.5;105;1825;9855;PalmTree;0.6;0.0001;Juvenile;491.5125;23;2;8ac04ab9-b17a-4986-a0ed-c2f3e5caf080
5;5;2022-02-05T11:00:00.0000000+01:00;6;True;365;1;839.92;0.5;105;1825;10220;PalmTree;0.6;0.0001;Juvenile;277.95;77;2;922935c9-94c2-4c15-aef3-3e10087f89c3
5;5;2022-02-05T11:00:00.0000000+01:00;6;True;365;1;936.3000000000001;0.5;105;1825;6570;PalmTree;0.6;0.0001;Juvenile;73.375;7;3;b0ae02c8-0dac-4ec8-a1fa-890c575a6dfa
5;5;2022-02-05T11:00:00.0000000+01:00;1;False;365;0.8;1517;0.1;0;3650;119720;BrazilNutTree;1;0.0003;Juvenile;0;65;3;e5ad0cd8-600a-4099-ba4c-62b72610705f
5;5;2022-02-05T11:00:00.0000000+01:00;1;False;365;1;1030.99;1;0;2920;18250;NutmegTree;1.3;0.0002;Juvenile;0;51;8;a1cf84f0-f41a-4af9-be7a-e1dc04bb2804
5;5;2022-02-05T11:00:00.0000000+01:00;6;True;365;1;954.06;0.5;105;1825;5840;PalmTree;0.6;0.0001;Juvenile;603.225;107;0;e54ade23-c6e7-4756-8a46-1cc4983bc0ed
5;5;2022-02-05T11:00:00.0000000+01:00;6;True;365;1;5416.630000000001;1;105;2920;20440;NutmegTree;1.3;0.0002;Juvenile;5021.449999999999;101;9;f586aa0f-ec8c-42b9-a8c4-c1ced98f3d06
5;5;2022-02-05T11:00:00.0000000+01:00;6;True;365;1;652.27;0.5;105;1825;9490;PalmTree;0.6;0.0001;Juvenile;736.3874999999998;72;2;d7776aef-66f5-4e70-b1c6-23e00fd57bd1
5;5;2022-02-05T11:00:00.0000000+01:00;3;False;365;1;758.6360000000001;0.5;0;1825;8760;PalmTree;0.6;0.0001;Juvenile;0;58;1;a6ee3cda-cc27-430e-997c-a2a1566e76a3
5;5;2022-02-05T11:00:00.0000000+01:00;1;False;365;0.8;4307.235;0.1;0;3650;125195;BrazilNutTree;1;0.0003;Juvenile;0;50;4;7525055b-3e06-4202-938b-5db7e9c0c657
5;5;2022-02-05T11:00:00.0000000+01:00;1;False;365;1;6202;1;0;2920;21535;NutmegTree;1.3;0.0002;Juvenile;0;54;7;01a71c8c-08bc-47af-a07e-00b17a5e81df
5;5;2022-02-05T11:00:00.0000000+01:00;6;True;365;1;1277.65;1;105;2920;17520;NutmegTree;1.3;0.0002;Juvenile;700.7500000000001;0;10;9edf3b17-8fe5-42d3-911c-bb19cbb8367e
5;5;2022-02-05T11:00:00.0000000+01:00;6;True;365;0.8;2970.24;0.1;103.99999999999999;3650;147095;BrazilNutTree;1;0.0003;Juvenile;1780.5380000000002;36;6;9a48b894-22aa-424c-80c1-7e658389beae
5;5;2022-02-05T11:00:00.0000000+01:00;1;False;365;1;2887.65;1;0;2920;18615;NutmegTree;1.3;0.0002;Juvenile;0;34;8;84f7c9bc-c55a-4824-a43f-58e42ed8e541
5;5;2022-02-05T11:00:00.0000000+01:00;1;False;365;1;3911.0330000000004;1;0;2920;20075;NutmegTree;1.3;0.0002;Juvenile;0;73;7;b9cecf11-e209-48e8-8a32-ad522697c5ef
5;5;2022-02-05T11:00:00.0000000+01:00;1;False;365;1;3883;1;0;2920;20805;NutmegTree;1.3;0.0002;Juvenile;0;48;8;25958972-b231-4ba2-b81a-2d6e670137b3
5;5;2022-02-05T11:00:00.0000000+01:00;6;True;365;1;1434.2600000000002;0.5;105;1825;9490;PalmTree;0.6;0.0001;Juvenile;400.9749999999999;1;2;5c385a17-9e05-45e0-b114-7a531af0447a
5;5;2022-02-05T11:00:00.0000000+01:00;1;False;365;0.8;3799;0.1;0;3650;102930;BrazilNutTree;1;0.0003;Juvenile;0;8;4;ad416f44-53a5-40dd-8483-d5a56f4c618f
5;5;2022-02-05T11:00:00.0000000+01:00;6;True;365;0.8;3133.09;0.1;103.99999999999999;3650;129210;BrazilNutTree;1;0.0003;Juvenile;2653.5955;74;6;97f47175-2dc7-4e9e-b19f-91503e7d70b3
5;5;2022-02-05T11:00:00.0000000+01:00;2;False;365;1;7224.781;1;0;2920;18250;NutmegTree;1.3;0.0002;Juvenile;0;41;8;19edab69-e567-4e10-8055-aefc48ab6aa9
5;5;2022-02-05T11:00:00.0000000+01:00;2;False;365;1;702.808;0.5;0;1825;10220;PalmTree;0.6;0.0001;Juvenile;0;46;0;70814204-c62b-4575-8c18-899d8d875132
5;5;2022-02-05T11:00:00.0000000+01:00;6;True;365;1;1152.06;0.5;105;1825;7300;PalmTree;0.6;0.0001;Juvenile;754.225;109;1;b500c2ff-ceb0-45dd-a197-7055f0daf88c
5;5;2022-02-05T11:00:00.0000000+01:00;6;True;365;1;3181.6700000000005;1;105;2920;11315;NutmegTree;1.3;0.0002;Juvenile;9409.05;80;9;e5ab430b-9f35-46fd-9a60-adddae11a540
5;5;2022-02-05T11:00:00.0000000+01:00;6;True;365;1;1151.5800000000002;0.5;105;1825;5840;PalmTree;0.6;0.0001;Juvenile;699.6749999999998;94;2;ec979f2d-e15f-4454-8978-9cb88bc1b4ad
5;5;2022-02-05T11:00:00.0000000+01:00;6;True;365;1;3630.3550000000005;1;105;2920;11680;NutmegTree;1.3;0.0002;Juvenile;3637.8250000000003;89;8;9da55754-d315-49d7-b934-7cafcec29ee0
5;5;2022-02-05T11:00:00.0000000+01:00;1;False;365;0.8;1315.85;0.1;0;3650;164615;BrazilNutTree;1;0.0003;Juvenile;0;96;3;fef02a6b-edaa-40be-8007-80fabc00596b
5;5;2022-02-05T11:00:00.0000000+01:00;1;False;365;1;462.65;1;0;2920;11315;NutmegTree;1.3;0.0002;Juvenile;0;33;8;9924ba60-714d-482a-9517-3839dc7ccdbf
5;5;2022-02-05T11:00:00.0000000+01:00;2;False;365;1;2723.236;1;0;2920;16425;NutmegTree;1.3;0.0002;Juvenile;0;35;7;7beada48-518a-4f97-a1a2-808f8cb5d97e
5;5;2022-02-05T11:00:00.0000000+01:00;6;True;365;0.8;2529.7400000000002;0.1;103.99999999999999;3650;163885;BrazilNutTree;1;0.0003;Juvenile;5367.563;7;6;6d0029b6-f783-48ca-a32b-a223325f18c8
5;5;2022-02-05T11:00:00.0000000+01:00;1;False;365;1;1726;1;0;2920;19710;NutmegTree;1.3;0.0002;Juvenile;0;1;8;79965a3a-d429-4835-8353-31bfea17b327
5;5;2022-02-05T11:00:00.0000000+01:00;2;False;365;1;971.748;0.5;0;1825;9125;PalmTree;0.6;0.0001;Juvenile;0;70;0;1ab7b8ea-f06c-414a-ab6f-7d78302d59cf
5;5;2022-02-05T11:00:00.0000000+01:00;6;True;365;1;935.06;0.5;105;1825;7665;PalmTree;0.6;0.0001;Juvenile;12.224999999999996;109;2;7e5c3237-0ecc-4339-97ff-3d0145f934f5
5;5;2022-02-05T11:00:00.0000000+01:00;2;False;365;1;209.418;0.5;0;1825;6935;PalmTree;0.6;0.0001;Juvenile;0;22;1;1663edef-f16c-43e4-adf0-7a4bbab56eb1
5;5;2022-02-05T11:00:00.0000000+01:00;2;False;365;1;312.49199999999996;0.5;0;1825;10585;PalmTree;0.6;0.0001;Juvenile;0;25;1;39fe24a2-23c2-4d51-beca-62f03f1851d0
5;5;2022-02-05T11:00:00.0000000+01:00;1;False;365;1;345;0.5;0;1825;5475;PalmTree;0.6;0.0001;Juvenile;0;38;0;de966328-6bb9-4a5c-8de0-33b7610acec0
5;5;2022-02-05T11:00:00.0000000+01:00;6;True;365;1;7316.630000000001;1;105;2920;13505;NutmegTree;1.3;0.0002;Juvenile;9585.449999999999;113;9;e9a3e2af-4fc2-4c4b-ae34-1ae0f196c976
5;5;2022-02-05T11:00:00.0000000+01:00;6;True;365;0.8;1980.99;0.1;103.99999999999999;3650;93075;BrazilNutTree;1;0.0003;Juvenile;5928.6505;69;5;937dbd1c-1b5b-4b70-ab59-55f7ccdc670a
